Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B007HJPBME,2,"Bought the product by Punjab Traders. The sd card didn't last for even a week. After inserting the sd card into the phone the phone became slow. Tried on other phones too, formatted the sd card, nothing worked. I had seen negative reviews about this seller but still thought it might be the rare case. Never imaged this to happen with me.Amazon delivery was very good. There is no issues at all with.",1,1
B007HJPBME,1,"I too received the card without arrow signs. And due to sheep walk i orde4ed replacement. However, after doing RnD and thinking rationaly i thought to go for benchmark test...what i found is also written on samsung's official website that..design can chage but not the performance. However untill unless they write their that non-arrow SDS are also genuine. No body should take the risks.",1,1
B007HJPBME,5,"The Samsung EVO 16GB microSD Memory Card includes an adapter so you can use your card with SD-enabled devices such as digital cameras, laptops, and printers. This lets you easily transfer photos, music, and video content from your mobile device Reading speed upto 48MB/s Writing speed upto upto 10MB/s Heat proof, X-Ray proof, magnet proof and water Proof 10 years warranty on product from the date of purchase Compatible with USB 3.0, 2.0 Transfer Speed: Upto 450MB/sec Optional password setting: Optional Shock resistantX-Ray Proof: Samsung EVO 16GB microSD Memory Card protect your precious data from damage caused by airport X-ray machines.Magnetic-Proof: Samsung EVO 16GB microSD Memory Card can even resist up to 13 times the magnetic force of home theater speakers.Waterproof: Samsung EVO 16GB microSD Memory Card can survive up to 24 hours in seawater.Temperature Proof: Samsung EVO 16GB microSD Memory Card can endure temperatures from -25 to 85 Celsius.Capture shots two times faster than conventional microSD cards: Save your precious memoriesfast. This Ultra High Speed memory card is UHS-1 enabled, which means it captures photos and video two times faster than your typical microSD.",0,0
B007HJPBME,4,Hi Guys This Is The Review Of Samsung Evo 16gb Class10 Micro SD CardTHIS IS AN UNBIASED REVIEWSo Guys Firstly Lets Talk about Packaging and ContentsUNBOXING-------------------1.The SD Card Itself2.Nice Colourful Adaptor(White)3.Great Pakaging..SPEED-------------So Since i Installed it On My Device Its Been A Month and its doing a pretty decent job.Earlier.with my Class 4 SD Card 8GB it Showed Storage Full Always..But Since i Used it It is so Fast that all My big regiews and Videos of 3 to 4.GB are.Copied in 5-7Seconds..Thats Really A Great Speed GuysSPECIAL FEATURES----------------------------------It Can Automatically Change Many App Download Locations to Itself..It Is Faster than Sandisk Other CardsVALUE FOR MONEY!PRICE-----------This Card Costed Me About 400Rs And Was A Decent Price..Amazon did a Great Discount on it As i was.of Rs 660 on The PacketCONCLUSION-----------------------You Can Buy it For Sure..A Great Deal but for Youtube Purposes You May Try Sandisk Extreme SD Cards...Thanks For Reading!Subscribe TechHelp/Ansh on YouTubeJAI HINDVANDE MATARAM,0,0
B007HJPBME,1,This is the worst product that i ever had purchased from amazone. It is not working properly and also not supporting in some devices.,2,1
B007HJPBME,1,Data speed mentioned up to 48 Mbps.....But actually 9 to 10 Mbps.......It's not a class 10.... class 4 memory card,2,1
B007HJPBME,5,Performs beyond my expectation.Test results using H2testw -Samsung EVO 16gb class 10 micro sdhc-purchased for Rs.485 ->(Warning: Only 100 of 15271 MByte tested.Test finished without errors.You can now delete the test files *.h2w or verify them again.Writing speed: 11.8 MByte/sReading speed: 18.9 MByte/sH2testw v1.4)Sony 16GB SDHC Card - Class 10 - 40MBps - SF-16UY/T1-purchased for Rs.550 -> (Warning: Only 100 of 12271 MByte tested.Test finished without errors.You can now delete the test files *.h2w or verify them again.Writing speed: 10.9 MByte/sReading speed: 12.0 MByte/sH2testw v1.4)Samsung EVO performs better than SONY in my SONY XPERIA mobile. SONY is too slow on mobile only 5 MByte/s writing speed.Samsung EVO has 8  MByte/s writing speed on mobile (Tested with A1 SD Bench).So I strongly recommend SAMSUNG EVO. Definitely value for money.,0,0
B007HJPBME,3,"Saving data (pics from camera, other apps) takes some time. It is not very quick. Saving picture form camera takes ~2 seconds or so delay. But if I choose mobile storage, it is very quick and hardly you can observe any delay. Card is supposed to be very high in speed. I am not sure whose problem is this, whether card's or mobile's way of saving things.",1,1
B007HJPBME,4,"This is the best deal i ever meet with, a 16 GB class 10 evo in just 470 rs is fully delite to have n its avail on amazon only with this price. HERE THE CARD IS NOT WORKING IN BEST SPEED GIVEN MAY BE BECAUSE OF SOME UHS TECHNOLOGY OTHER THAN THAT MEMORY CARD N ADAPTER IS GREAT WORKING. LASTLY ADAPTER IS HERE ONLY SUPPORTING ITS MEMORY CARD NOT OTHERS.",1,1
B007HJPBME,1,The SD card has been corrupted and need to be replaced.. Its just 6-8 months I bought this product and the card is corrupt and needs a replacement.I tried to get the seller information but no luck. Even I tried formatting the card but its not working in any cell phone or laptops.Can anyone please guide and help me to get it replaced?,1,1
B007HJPBME,1,When i bought it was working good. But now it showing only 28GB drive. Rest of the spaces are vanished. Even it is not taking format also. Then i go to the Samsung Care & they are making me disappointed by saying they don't have any software to making it right. (Even still it's in warranty).  Plz help... (Special Request to the Seller & Amazon),1,1
B007HJPBME,1,Sometimes couldn't unmount sd card.After software update the apps installed on sd card becomes unavailable.Sometimes show message to format the card.Speed is very slow when compared to class 10 card.No designation on the card to prove it to be a class 10 card.Only advantage is we can shine in front of friends as samsung card is not so popular.,1,1
B007HJPBME,1,"While I'm keeping memory card to my mobile my device getting hange and not working. Even touch also not working. And one more thong, as these online shopping websites are writing 5Year warranty it will not be claimed as samsung is not responsible for the warranty they said and samsung confirmed it totally depends in the shopping providers.",1,1
